region_code,building_code,meter_type,meter_code,meter_unit,reading_date,consumption_value,temperature,building_name,region_name,source_type,source_filename,extraction_timestamp,date_generation,created_at,updated_at
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 20:00:00,17.41,17.45,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 19:00:00,15.76,22.73,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 18:00:00,12.14,21.4,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 17:00:00,21.75,21.42,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 16:00:00,38.95,23.19,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 15:00:00,36.37,22.78,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 14:00:00,29.33,16.74,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 13:00:00,19.52,19.06,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 12:00:00,24.42,10.16,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 11:00:00,32.1,12.43,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 10:00:00,20.59,22.2,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 09:00:00,37.62,23.6,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 08:00:00,18.4,23.48,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 07:00:00,36.28,24.46,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 06:00:00,34.33,24.59,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 05:00:00,16.44,19.03,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 04:00:00,11.01,12.32,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 03:00:00,17.55,19.29,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 02:00:00,23.2,11.95,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 01:00:00,39.32,18.39,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/08 00:00:00,29.35,12.14,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 23:00:00,19.44,24.62,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 22:00:00,25.01,20.77,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 21:00:00,16.16,17.36,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 20:00:00,17.74,20.84,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 19:00:00,22.04,22.3,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 18:00:00,17.92,19.8,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 17:00:00,34.19,23.1,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 16:00:00,39.72,10.31,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 15:00:00,37.84,12.39,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 14:00:00,22.91,14.71,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 13:00:00,13.41,19.42,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 12:00:00,27.73,19.33,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 11:00:00,20.27,10.75,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 10:00:00,11.57,22.26,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 09:00:00,21.61,10.26,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 08:00:00,19.05,19.16,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 07:00:00,33.61,14.55,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 06:00:00,35.41,13.97,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 05:00:00,25.93,12.77,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 04:00:00,38.98,22.38,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 03:00:00,39.94,10.28,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 02:00:00,32.24,23.88,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 01:00:00,27.34,19.02,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/09 00:00:00,20.6,15.18,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 23:00:00,37.2,22.12,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 22:00:00,25.28,10.96,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 21:00:00,25.26,18.51,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 20:00:00,37.39,15.51,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 19:00:00,31.71,24.94,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 18:00:00,16.92,22.74,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 17:00:00,35.9,20.76,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 16:00:00,20.05,22.24,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 15:00:00,35.1,19.25,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 14:00:00,11.43,18.55,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 13:00:00,34.47,10.03,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 12:00:00,20.62,18.25,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 11:00:00,18.94,12.31,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 10:00:00,11.33,16.22,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 09:00:00,20.56,21.22,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 08:00:00,20.43,19.79,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 07:00:00,12.36,23.63,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 06:00:00,19.09,13.85,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 05:00:00,13.16,20.34,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 04:00:00,32.88,14.83,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 03:00:00,23.54,14.09,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 02:00:00,14.85,20.63,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 01:00:00,15.47,15.88,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/10 00:00:00,20.41,21.57,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 23:00:00,29.68,18.91,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 22:00:00,37.98,15.33,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 21:00:00,13.03,17.67,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 20:00:00,18.59,22.68,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 19:00:00,19.85,20.94,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 18:00:00,38.99,11.09,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 17:00:00,21.9,22.05,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 16:00:00,39.06,20.12,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 15:00:00,25.72,13.91,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 14:00:00,36.79,17.72,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 13:00:00,15.9,15.62,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 12:00:00,30.08,15.27,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 11:00:00,36.49,16.77,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 10:00:00,20.37,18.03,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 09:00:00,30.18,11.31,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 08:00:00,18.35,20.32,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 07:00:00,31.28,23.79,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 06:00:00,36.33,18.82,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 05:00:00,32.56,23.67,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 04:00:00,28.86,20.77,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 03:00:00,12.17,22.7,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 02:00:00,10.3,12.62,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 01:00:00,36.17,14.62,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/11 00:00:00,10.86,17.07,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 23:00:00,18.44,18.23,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 22:00:00,30.76,23.41,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 21:00:00,19.76,11.53,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 20:00:00,13.1,10.57,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 19:00:00,36.25,22.37,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 18:00:00,36.97,13.04,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 17:00:00,37.59,16.97,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 16:00:00,22.92,23.66,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 15:00:00,17.25,22.99,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 14:00:00,38.79,16.19,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT002,electricite,ELEC_002,kWh,2025/01/12 13:00:00,28.37,17.9,Office Tower Dow,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
